PolygonID,STATE,COUNTY,CITY,NAME,REGIONID,SubPolygonID,PointID,Longitude,Latitude
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,47,-73.80514857,40.81482135
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,48,-73.80481545,40.81413131
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,49,-73.80467268,40.81260846
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,50,-73.80429196,40.81218015
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,51,-73.80341156,40.81201359
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,52,-73.80255496,40.81106181
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,53,-73.80205527,40.81037176
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,54,-73.80002727,40.80958182
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,55,-73.79847273,40.80952727
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,56,-73.79199091,40.80680909
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,57,-73.79111818,40.80706364
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,58,-73.79150909,40.8075
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,59,-73.79079091,40.80711818
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,60,-73.79063636,40.80635454
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,61,-73.79014545,40.80535454
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,62,-73.79075455,40.80448182
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,63,-73.79234545,40.80416364
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,64,-73.79362727,40.8045
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,65,-73.79635455,40.80634545
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,66,-73.79786364,40.80665454
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,67,-73.80129091,40.80879091
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,68,-73.80388182,40.80850909
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,69,-73.80611818,40.8101
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,70,-73.81026441,40.81260846
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,71,-73.81054995,40.81244189
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,72,-73.81331012,40.81301296
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,73,-73.81664613,40.81344127
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,74,-73.81988219,40.81272743
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,75,-73.8202,40.813
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,76,-73.82639091,40.81102727
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,77,-73.83014243,40.81037176
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,78,-73.83132632,40.80498002
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,79,-73.83706666,40.80556525
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,80,-73.84061206,40.81173519
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,81,-73.84011237,40.8139243
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,82,-73.83989822,40.81558992
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,83,-73.84032652,40.81692242
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,84,-73.83897023,40.81989674
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,85,-73.83880367,40.82170514
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,86,-73.84113554,40.82598816
16,NY,Bronx,New York City-Bronx,Throggs Neck,343210,1,87,-73.84204449,40.82767473
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,1,-73.95108079,40.78595665
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,2,-73.95564003,40.77952001
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,3,-73.96060714,40.7817442
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,4,-73.95809254,40.78512549
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,5,-73.95590707,40.78806421
17,NY,New York,New York City-Manhattan,Carnegie Hill,270810,1,6,-73.95108079,40.78595665
18,NY,Queens,New York City-Queens,College Point,193942,1,1,-73.84116755,40.79571632
18,NY,Queens,New York City-Queens,College Point,193942,1,2,-73.84118275,40.79571639
